"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0010965","GO:0010965","regulation of mitotic sister chromatid separation","3/4298","17/17744",0.176470588235294,0.728546793310158,-0.63307037825371,0.818016846746822,1,0.866977271519424,"ttk/bub1/anapc11",3
"GO:0030212","GO:0030212","hyaluronan metabolic process","3/4298","17/17744",0.176470588235294,0.728546793310158,-0.63307037825371,0.818016846746822,1,0.866977271519424,"has2/hyal4/itih3a.2",3
"GO:0031297","GO:0031297","replication fork processing","3/4298","17/17744",0.176470588235294,0.728546793310158,-0.63307037825371,0.818016846746822,1,0.866977271519424,"carm1/tipin/cenpx",3
"GO:0042663","GO:0042663","regulation of endodermal cell fate specification","3/4298","17/17744",0.176470588235294,0.728546793310158,-0.63307037825371,0.818016846746822,1,0.866977271519424,"fgfr1a/dusp6/notch1a",3
"GO:0050921","GO:0050921","positive regulation of chemotaxis","3/4298","17/17744",0.176470588235294,0.728546793310158,-0.63307037825371,0.818016846746822,1,0.866977271519424,"cxcl12a/cxcr4b/csf1ra",3
"GO:0051347","GO:0051347","positive regulation of transferase activity","3/4298","17/17744",0.176470588235294,0.728546793310158,-0.63307037825371,0.818016846746822,1,0.866977271519424,"tpx2/cdc20/wnt5b",3
"GO:0070509","GO:0070509","calcium ion import","3/4298","17/17744",0.176470588235294,0.728546793310158,-0.63307037825371,0.818016846746822,1,0.866977271519424,"cacna1c/slc8a4b/lgals3b",3
"GO:0001906","GO:0001906","cell killing","5/4298","27/17744",0.185185185185185,0.764524412732882,-0.692281708111252,0.818860911972992,1,0.866977271519424,"il15l/prf1.6/saa/lygl1/zgc:162941",5
"GO:0006479","GO:0006479","protein methylation","5/4298","27/17744",0.185185185185185,0.764524412732882,-0.692281708111252,0.818860911972992,1,0.866977271519424,"pcmt/carm1/eef1akmt1/prmt7/hemk1",5
"GO:0007131","GO:0007131","reciprocal meiotic recombination","5/4298","27/17744",0.185185185185185,0.764524412732882,-0.692281708111252,0.818860911972992,1,0.866977271519424,"sycp1/top2a/trip13/msrb1b/cenpx",5
"GO:0008213","GO:0008213","protein alkylation","5/4298","27/17744",0.185185185185185,0.764524412732882,-0.692281708111252,0.818860911972992,1,0.866977271519424,"pcmt/carm1/eef1akmt1/prmt7/hemk1",5
"GO:0030866","GO:0030866","cortical actin cytoskeleton organization","5/4298","27/17744",0.185185185185185,0.764524412732882,-0.692281708111252,0.818860911972992,1,0.866977271519424,"rab13/rab25a/anln/nckap1l/iqgap3",5
"GO:0042073","GO:0042073","intraciliary transport","5/4298","27/17744",0.185185185185185,0.764524412732882,-0.692281708111252,0.818860911972992,1,0.866977271519424,"ift20/dynlt2b/mak/ift27/dync2h1",5
"GO:0061512","GO:0061512","protein localization to cilium","5/4298","27/17744",0.185185185185185,0.764524412732882,-0.692281708111252,0.818860911972992,1,0.866977271519424,"arl6/ift20/fam149b1/bbip1/entr1",5
"GO:0140527","GO:0140527","reciprocal homologous recombination","5/4298","27/17744",0.185185185185185,0.764524412732882,-0.692281708111252,0.818860911972992,1,0.866977271519424,"sycp1/top2a/trip13/msrb1b/cenpx",5
"GO:0042113","GO:0042113","B cell activation","6/4298","32/17744",0.1875,0.774080967892043,-0.723176299292662,0.822577570195137,1,0.866977271519424,"skap2/ifnphi1/rabl3/prkdc/runx1/slc39a7",6
"GO:0045332","GO:0045332","phospholipid translocation","6/4298","32/17744",0.1875,0.774080967892043,-0.723176299292662,0.822577570195137,1,0.866977271519424,"triap1/tmem30aa/mfsd2ab/si:ch211-71m22.1/atp10a/ano6",6
"GO:0051250","GO:0051250","negative regulation of lymphocyte activation","6/4298","32/17744",0.1875,0.774080967892043,-0.723176299292662,0.822577570195137,1,0.866977271519424,"zgc:153911/cd276/lgals9l3/zgc:153759/zgc:153631/si:dkey-192g7.3",6
"GO:0061326","GO:0061326","renal tubule development","6/4298","32/17744",0.1875,0.774080967892043,-0.723176299292662,0.822577570195137,1,0.866977271519424,"pkd2/etv4/tfap2a/mecom/bnc2/ponzr1",6
"GO:0002221","GO:0002221","pattern recognition receptor signaling pathway","10/4298","51/17744",0.196078431372549,0.809496437011287,-0.770260505605431,0.824006456865571,1,0.866977271519424,"mapkapk2a/mapk8b/myd88/tlr18/cptp/unc93b1/tlr8b/stmp1/si:dkey-237j10.2/trim25",10
"GO:0002758","GO:0002758","innate immune response-activating signaling pathway","10/4298","51/17744",0.196078431372549,0.809496437011287,-0.770260505605431,0.824006456865571,1,0.866977271519424,"mapkapk2a/mapk8b/myd88/tlr18/cptp/unc93b1/tlr8b/stmp1/si:dkey-237j10.2/trim25",10
"GO:0007030","GO:0007030","Golgi organization","13/4298","65/17744",0.2,0.825686365751512,-0.795993215918768,0.826027359784437,1,0.866977271519424,"optn/pdcd10b/gorasp2/sec22ba/surf4l/plk3/tmed10/golph3a/vcpip1/arhgef28a/fam174b/arl1/armh3",13
"GO:0022037","GO:0022037","metencephalon development","13/4298","65/17744",0.2,0.825686365751512,-0.795993215918768,0.826027359784437,1,0.866977271519424,"nop56/mafba/rbm7/wdr73/znhit3/stub1/prickle1b/exosc8/met/hgfb/rnf216/cfdp1/exosc3",13
"GO:0002703","GO:0002703","regulation of leukocyte mediated immunity","2/4298","12/17744",0.166666666666667,0.688071971459594,-0.611105708344366,0.826726759639301,1,0.866977271519424,"il15l/si:ch211-196f2.6",2
"GO:0006086","GO:0006086","pyruvate decarboxylation to acetyl-CoA","2/4298","12/17744",0.166666666666667,0.688071971459594,-0.611105708344366,0.826726759639301,1,0.866977271519424,"pdk3a/pdk3b",2
"GO:0006940","GO:0006940","regulation of smooth muscle contraction","2/4298","12/17744",0.166666666666667,0.688071971459594,-0.611105708344366,0.826726759639301,1,0.866977271519424,"edn1/edn2",2
"GO:0007343","GO:0007343","egg activation","2/4298","12/17744",0.166666666666667,0.688071971459594,-0.611105708344366,0.826726759639301,1,0.866977271519424,"ybx1/dchs1b",2
"GO:0016447","GO:0016447","somatic recombination of immunoglobulin gene segments","2/4298","12/17744",0.166666666666667,0.688071971459594,-0.611105708344366,0.826726759639301,1,0.866977271519424,"nhej1/prkdc",2
"GO:0032479","GO:0032479","regulation of type I interferon production","2/4298","12/17744",0.166666666666667,0.688071971459594,-0.611105708344366,0.826726759639301,1,0.866977271519424,"banf1/tbk1",2
"GO:0032606","GO:0032606","type I interferon production","2/4298","12/17744",0.166666666666667,0.688071971459594,-0.611105708344366,0.826726759639301,1,0.866977271519424,"banf1/tbk1",2
"GO:0034248","GO:0034248","regulation of amide metabolic process","2/4298","12/17744",0.166666666666667,0.688071971459594,-0.611105708344366,0.826726759639301,1,0.866977271519424,"pdk3a/pdk3b",2
"GO:0034612","GO:0034612","response to tumor necrosis factor","2/4298","12/17744",0.166666666666667,0.688071971459594,-0.611105708344366,0.826726759639301,1,0.866977271519424,"commd7/spata2",2
"GO:0046902","GO:0046902","regulation of mitochondrial membrane permeability","2/4298","12/17744",0.166666666666667,0.688071971459594,-0.611105708344366,0.826726759639301,1,0.866977271519424,"rhot2/slc25a5",2
"GO:0048339","GO:0048339","paraxial mesoderm development","2/4298","12/17744",0.166666666666667,0.688071971459594,-0.611105708344366,0.826726759639301,1,0.866977271519424,"kmt2a/gadd45aa",2
"GO:0050853","GO:0050853","B cell receptor signaling pathway","2/4298","12/17744",0.166666666666667,0.688071971459594,-0.611105708344366,0.826726759639301,1,0.866977271519424,"si:dkey-52l18.4/tec",2
"GO:0051125","GO:0051125","regulation of actin nucleation","2/4298","12/17744",0.166666666666667,0.688071971459594,-0.611105708344366,0.826726759639301,1,0.866977271519424,"arpin/wasf3b",2
"GO:0060297","GO:0060297","regulation of sarcomere organization","2/4298","12/17744",0.166666666666667,0.688071971459594,-0.611105708344366,0.826726759639301,1,0.866977271519424,"itga3b/mgat1b",2
"GO:0071356","GO:0071356","cellular response to tumor necrosis factor","2/4298","12/17744",0.166666666666667,0.688071971459594,-0.611105708344366,0.826726759639301,1,0.866977271519424,"commd7/spata2",2
"GO:0072014","GO:0072014","proximal tubule development","2/4298","12/17744",0.166666666666667,0.688071971459594,-0.611105708344366,0.826726759639301,1,0.866977271519424,"pkd2/mecom",2
"GO:0140962","GO:0140962","multicellular organismal-level chemical homeostasis","2/4298","12/17744",0.166666666666667,0.688071971459594,-0.611105708344366,0.826726759639301,1,0.866977271519424,"bloc1s1/has2",2
"GO:0170044","GO:0170044","non-proteinogenic amino acid catabolic process","2/4298","12/17744",0.166666666666667,0.688071971459594,-0.611105708344366,0.826726759639301,1,0.866977271519424,"kyat3.1/kyat3.2",2
"GO:1902108","GO:1902108","regulation of mitochondrial membrane permeability involved in apoptotic process","2/4298","12/17744",0.166666666666667,0.688071971459594,-0.611105708344366,0.826726759639301,1,0.866977271519424,"rhot2/slc25a5",2
"GO:1903828","GO:1903828","negative regulation of protein localization","2/4298","12/17744",0.166666666666667,0.688071971459594,-0.611105708344366,0.826726759639301,1,0.866977271519424,"nkd1/rhbdf1a",2
"GO:2000300","GO:2000300","regulation of synaptic vesicle exocytosis","2/4298","12/17744",0.166666666666667,0.688071971459594,-0.611105708344366,0.826726759639301,1,0.866977271519424,"rap1b/rap1ab",2
"GO:0032869","GO:0032869","cellular response to insulin stimulus","7/4298","37/17744",0.189189189189189,0.781054670305485,-0.753727277101757,0.827131712020078,1,0.866977271519424,"pck1/gsk3ab/rab13/cav2/bglap/irs4a/pkma",7
"GO:0060993","GO:0060993","kidney morphogenesis","7/4298","37/17744",0.189189189189189,0.781054670305485,-0.753727277101757,0.827131712020078,1,0.866977271519424,"pkd2/cfap298/ret/camk2g1/ponzr1/hdac4/glis2b",7
"GO:0048284","GO:0048284","organelle fusion","22/4298","106/17744",0.207547169811321,0.856844341817607,-0.835770350000732,0.828405095282797,1,0.866977271519424,"stx2a/mcl1b/mcl1a/snap23.1/baxa/vamp8/stx5a/gosr1/stx11b.1/sec22ba/baxb/stx11a/rab34a/stx4/snap23.2/syt11b/vat1/vcpip1/vamp5/si:ch73-234b20.5/zgc:153993/nme3",22
"GO:0061157","GO:0061157","mRNA destabilization","11/4298","56/17744",0.196428571428571,0.810941966363092,-0.801124407993289,0.830377964795543,1,0.866977271519424,"cnot1/ythdf2/ythdf1/cnot3b/pan3/lsm1/ythdf3/ago2/rc3h1a/samd4a/zgc:162730",11
"GO:0052652","GO:0052652","cyclic purine nucleotide metabolic process","8/4298","42/17744",0.19047619047619,0.786367967382393,-0.783664237174009,0.832104628701804,1,0.866977271519424,"npr1b/adcy8/pde9aa/nppc/adcy3a/pde8a/adcy9/npr2",8
"GO:0043410","GO:0043410","positive regulation of MAPK cascade","23/4298","111/17744",0.207207207207207,0.855440829382197,-0.863762234586668,0.835059284431205,1,0.866977271519424,"adcyap1a/cd74a/erbb2/fgf10a/hrh3/cd74b/c5ar1/tnfrsf19/fgf16/alkal2b/fgf7/f2rl1.1/sh3rf1/wnt7bb/insrb/lamtor1/smarca4a/f2rl1.2/cd44a/pde8a/edar/map2k6/mapkbp1",23
"GO:0043244","GO:0043244","regulation of protein-containing complex disassembly","12/4298","61/17744",0.19672131147541,0.812150523690012,-0.830896847275051,0.836531731915535,1,0.866977271519424,"phf23b/pcf11/gsnb/sptbn2/capza1b/apc/map1b/scaf4a/capgb/capzb/scinla/sptbn1",12
"GO:0001707","GO:0001707","mesoderm formation","9/4298","47/17744",0.191489361702128,0.790550775719533,-0.812882994390496,0.83726157176497,1,0.866977271519424,"churc1/snrkb/tll1/epha3/klf2b/klf2a/lpar1/ndr2/notch1a",9
"GO:0006281","GO:0006281","DNA repair","74/4298","335/17744",0.22089552238806,0.911952105456894,-0.919823804292418,0.837450136065415,1,0.866977271519424,"gins2/ruvbl1/rpa3/ube2al/polb/sycp1/zgc:112496/bccip/mta1/fen1/zgc:110269/tdg.1/huwe1/ints3/neil1/dtl/mcm3/nsmce4a/trip13/fanci/aktip/sem1/ube2v2/inip/h2ax/parpbp/tp53/gtf2h4/eya3/rpa2/wdr48b/zfyve26/polr2i/ube2v1/smek1/unga/mgmt/cdk9/ube2wa/ube2wb/ube2nb/dtymk/rfc3/gtf2h5/nhej1/emsy/vcpip1/parga/trip12/chaf1a/gtf2h3/actr2b/alkbh1/smarcad1b/prkdc/nsmce2/ppp4cb/ascc1/paxx/mms19/pold4/supt16h/ascc3/cenpx/hrob/brcc3/nipbla/nsmce1/pds5b/nme3/mcm7/rps3/si:ch211-127m7.2/park7",74
"GO:0015748","GO:0015748","organophosphate ester transport","24/4298","116/17744",0.206896551724138,0.854158309398116,-0.890962329424958,0.841382036057106,1,0.866977271519424,"slc25a24/prelid3b/slc25a25a/triap1/tmem30aa/lrrc8aa/mfsd2ab/slc25a33/shoc2/slc35b3/lrrc8ab/cptp/si:ch211-71m22.1/atp10a/ano6/atp8b5a/zgc:162608/abca1a/calhm5.1/abca1b/slc37a1/slc25a17l/si:dkeyp-122a9.1/slc25a5",24
"GO:0080135","GO:0080135","regulation of cellular response to stress","22/4298","107/17744",0.205607476635514,0.848836450772583,-0.886700166701303,0.841438391547642,1,0.866977271519424,"cd74a/sigmar1/col12a1b/tncb/socs3a/cntfr/parpbp/tp53/eya3/cd74b/wdr48b/smek1/ube2nb/epha4a/rnf121/parga/actr2b/wfs1b/col12a1a/pin1/si:ch211-127m7.2/kmt5ab",22
"GO:0035825","GO:0035825","homologous recombination","5/4298","28/17744",0.178571428571429,0.737219969420993,-0.786753560642709,0.843685229535467,1,0.866977271519424,"sycp1/top2a/trip13/msrb1b/cenpx",5
"GO:0014866","GO:0014866","skeletal myofibril assembly","4/4298","23/17744",0.173913043478261,0.71798814413175,-0.765133734330127,0.844052986483602,1,0.866977271519424,"smyd1a/chchd10/cct5/qkia",4
"GO:0042158","GO:0042158","lipoprotein biosynthetic process","4/4298","23/17744",0.173913043478261,0.71798814413175,-0.765133734330127,0.844052986483602,1,0.866977271519424,"rabl3/nmt1a/selenok/zdhhc21",4
"GO:0051304","GO:0051304","chromosome separation","4/4298","23/17744",0.173913043478261,0.71798814413175,-0.765133734330127,0.844052986483602,1,0.866977271519424,"ttk/espl1/bub1/anapc11",4
"GO:0060117","GO:0060117","auditory receptor cell development","4/4298","23/17744",0.173913043478261,0.71798814413175,-0.765133734330127,0.844052986483602,1,0.866977271519424,"cdh2/myo6a/mif/tmem132e",4
"GO:0070192","GO:0070192","chromosome organization involved in meiotic cell cycle","4/4298","23/17744",0.173913043478261,0.71798814413175,-0.765133734330127,0.844052986483602,1,0.866977271519424,"sycp1/ncapd2/trip13/si:ch211-199g17.9",4
"GO:0009190","GO:0009190","cyclic nucleotide biosynthetic process","6/4298","33/17744",0.181818181818182,0.750623968865011,-0.810662932864764,0.845328011119416,1,0.866977271519424,"npr1b/adcy8/nppc/adcy3a/adcy9/npr2",6
"GO:0010972","GO:0010972","negative regulation of G2/M transition of mitotic cell cycle","6/4298","33/17744",0.181818181818182,0.750623968865011,-0.810662932864764,0.845328011119416,1,0.866977271519424,"chmp4bb/ints3/dtl/aurkb/chfr/stk35",6
"GO:0031629","GO:0031629","synaptic vesicle fusion to presynaptic active zone membrane","6/4298","33/17744",0.181818181818182,0.750623968865011,-0.810662932864764,0.845328011119416,1,0.866977271519424,"stx2a/snap23.1/stx11b.1/stx11a/snap23.2/syt11b",6
"GO:0034204","GO:0034204","lipid translocation","6/4298","33/17744",0.181818181818182,0.750623968865011,-0.810662932864764,0.845328011119416,1,0.866977271519424,"triap1/tmem30aa/mfsd2ab/si:ch211-71m22.1/atp10a/ano6",6
"GO:0048499","GO:0048499","synaptic vesicle membrane organization","6/4298","33/17744",0.181818181818182,0.750623968865011,-0.810662932864764,0.845328011119416,1,0.866977271519424,"stx2a/snap23.1/stx11b.1/stx11a/snap23.2/syt11b",6
"GO:0070918","GO:0070918","regulatory ncRNA processing","6/4298","33/17744",0.181818181818182,0.750623968865011,-0.810662932864764,0.845328011119416,1,0.866977271519424,"drosha/zc3h7bb/eif1axb/ago2/ago3b/ago4",6
"GO:0099500","GO:0099500","vesicle fusion to plasma membrane","6/4298","33/17744",0.181818181818182,0.750623968865011,-0.810662932864764,0.845328011119416,1,0.866977271519424,"stx2a/snap23.1/stx11b.1/stx11a/snap23.2/syt11b",6
"GO:1902750","GO:1902750","negative regulation of cell cycle G2/M phase transition","6/4298","33/17744",0.181818181818182,0.750623968865011,-0.810662932864764,0.845328011119416,1,0.866977271519424,"chmp4bb/ints3/dtl/aurkb/chfr/stk35",6
"GO:0044092","GO:0044092","negative regulation of molecular function","23/4298","112/17744",0.205357142857143,0.847802964834142,-0.913512708502311,0.847476153271435,1,0.866977271519424,"rtraf/clic2/adgrv1/serpine2/mad2l2/lxn/atp5if1b/itih3a.2/serpinb1/cpamd8/serpine1/cast/atp5if1a/serpinf1/serpinb1l2/timp2b/reck/spink4/serpinb1l1/serpinb1l4/si:ch211-195b11.3/timp4.3/spink2.1",23
"GO:0031023","GO:0031023","microtubule organizing center organization","11/4298","57/17744",0.192982456140351,0.796714914321635,-0.869092566705546,0.847631869691156,1,0.866977271519424,"plk4/aurka/chordc1b/haus2/cetn4/mdm1/alms1/sdccag8/fbxw5/cep192/ccnf",11
"GO:0050779","GO:0050779","RNA destabilization","11/4298","57/17744",0.192982456140351,0.796714914321635,-0.869092566705546,0.847631869691156,1,0.866977271519424,"cnot1/ythdf2/ythdf1/cnot3b/pan3/lsm1/ythdf3/ago2/rc3h1a/samd4a/zgc:162730",11
"GO:0007259","GO:0007259","cell surface receptor signaling pathway via JAK-STAT","7/4298","38/17744",0.184210526315789,0.760500600034288,-0.83557642147989,0.848108580550964,1,0.866977271519424,"stat1a/stat3/socs3a/socs1a/socs5b/stat1b/il7r",7
"GO:0048599","GO:0048599","oocyte development","7/4298","38/17744",0.184210526315789,0.760500600034288,-0.83557642147989,0.848108580550964,1,0.866977271519424,"dcaf13/ybx1/ythdf2/macf1a/zfyve26/ccnb1/pgrmc1",7
"GO:0097696","GO:0097696","cell surface receptor signaling pathway via STAT","7/4298","38/17744",0.184210526315789,0.760500600034288,-0.83557642147989,0.848108580550964,1,0.866977271519424,"stat1a/stat3/socs3a/socs1a/socs5b/stat1b/il7r",7
"GO:0006085","GO:0006085","acetyl-CoA biosynthetic process","3/4298","18/17744",0.166666666666667,0.688071971459594,-0.748575241079251,0.848171712089586,1,0.866977271519424,"pdk3a/aclya/pdk3b",3
"GO:0006595","GO:0006595","polyamine metabolic process","3/4298","18/17744",0.166666666666667,0.688071971459594,-0.748575241079251,0.848171712089586,1,0.866977271519424,"smox/oaz1a/sat1a.2",3
"GO:0006739","GO:0006739","NADP metabolic process","3/4298","18/17744",0.166666666666667,0.688071971459594,-0.748575241079251,0.848171712089586,1,0.866977271519424,"nnt/idh1/rpia",3
"GO:0021983","GO:0021983","pituitary gland development","3/4298","18/17744",0.166666666666667,0.688071971459594,-0.748575241079251,0.848171712089586,1,0.866977271519424,"gli2b/gli2a/disp1",3
"GO:0030071","GO:0030071","regulation of mitotic metaphase/anaphase transition","3/4298","18/17744",0.166666666666667,0.688071971459594,-0.748575241079251,0.848171712089586,1,0.866977271519424,"ttk/bub1/anapc11",3
"GO:0030878","GO:0030878","thyroid gland development","3/4298","18/17744",0.166666666666667,0.688071971459594,-0.748575241079251,0.848171712089586,1,0.866977271519424,"jag1a/duox/kdrl",3
"GO:0034764","GO:0034764","positive regulation of transmembrane transport","3/4298","18/17744",0.166666666666667,0.688071971459594,-0.748575241079251,0.848171712089586,1,0.866977271519424,"aplnrb/wnk1a/fxyd3",3
"GO:0043277","GO:0043277","apoptotic cell clearance","3/4298","18/17744",0.166666666666667,0.688071971459594,-0.748575241079251,0.848171712089586,1,0.866977271519424,"megf10/adgrb1a/rraga",3
"GO:0045143","GO:0045143","homologous chromosome segregation","3/4298","18/17744",0.166666666666667,0.688071971459594,-0.748575241079251,0.848171712089586,1,0.866977271519424,"sycp1/trip13/si:ch211-199g17.9",3
"GO:0046849","GO:0046849","bone remodeling","3/4298","18/17744",0.166666666666667,0.688071971459594,-0.748575241079251,0.848171712089586,1,0.866977271519424,"lrp5/col1a1a/acp5a",3
"GO:0051306","GO:0051306","mitotic sister chromatid separation","3/4298","18/17744",0.166666666666667,0.688071971459594,-0.748575241079251,0.848171712089586,1,0.866977271519424,"ttk/bub1/anapc11",3
